ASIN,Group,Profit
0694523054,Book,100.10000000000001
1840641495,Book,25.56
B00001QEE3,DVD,35.75
0892550589,Book,49.88
B00005LANH,Music,30.119999999999997
0671529668,Book,76.98
0130903035,Book,161.85
1558504826,Book,47.6
1587430533,Book,72.15
0439211204,Book,207.20000000000002
1584280719,Book,62.7
188333277X,Book,190.79999999999998
1575421240,Book,72.0
B000002L5U,Music,11.200000000000001
0786812745,Book,119.2
1568250819,Book,127.32
0684853760,Book,183.96
B00007JGWD,Music,39.900000000000006
B0000657YI,Music,14.980000000000002
0763608084,Book,76.25999999999999
1578565537,Book,114.07000000000001
076456577X,Book,47.52
0802846491,Book,164.08
0340740507,Book,124.7
0393967948,Book,148.59
B000002BY8,Music,16.88
1569246408,Book,93.03000000000002
0664257844,Book,74.64
9681104544,Book,116.00999999999999
1563894289,Book,199.50000000000003
0140196110,Book,48.370000000000005
0892819367,Book,36.9
0802410723,Book,66.66
0393971570,Book,58.400000000000006
0970559100,Book,52.0
0971236801,Book,27.1
0240802551,Book,56.96
382901127X,Book,29.61
B000024OTG,Music,19.39
158518165X,Book,122.59
B000046PX0,Music,11.44
0896934470,Book,139.81
0399515984,Book,45.92
0714837474,Book,28.83
068480168X,Book,70.65
0195119568,Book,78.82000000000001
0764504800,Book,131.04
B0000030MB,Music,5.34
0807512974,Book,21.8
052163749X,Book,101.52
0847689336,Book,21.64
B00006HAW9,DVD,73.71000000000001
1901983412,Book,85.59
1884737781,Book,27.92
0698118731,Book,97.2
0714834602,Book,128.10000000000002
157062741X,Book,49.14
0072121556,Book,25.95
0786012951,Book,118.60000000000001
031218171X,Book,68.7
0439050006,Book,78.65
B000025XCY,Music,16.520000000000003
9686334211,Book,49.28
1858288754,Book,26.88
0919123236,Book,137.28
B00006IU65,Music,28.5
B0000507OK,DVD,88.4
0380784491,Book,105.96
056353852X,Book,160.68
B0000033AP,Music,8.52
0884861554,Book,94.22999999999999
B00005J9M4,Music,15.600000000000001
6302360978,Video,20.35
B0000640SH,DVD,110.7
1560146656,Book,97.10000000000001
0470820926,Book,94.44
1566950570,Book,44.2
0789202174,Book,140.9
0671316451,Book,96.56
0671537652,Book,65.36
0764587250,Book,78.96
B00008V60L,Music,12.18
1558744754,Book,146.38
B00002DGIX,Music,10.53
B00004SYZN,Music,11.08
B0000241AO,Music,25.68
6302439566,Video,11.49
6303430910,Video,12.92
0808547283,Book,81.84
0060007575,Book,134.85
B000001A7Q,Music,18.060000000000002
0912550171,Book,71.72
0780619609,Video,43.6
B00001IVOM,Music,4.95
1565771532,Book,109.0
0520226437,Book,33.6
B000089CG0,Music,7.700000000000001
B00000IQW2,DVD,57.85
0873894669,Book,21.8
B00000J7LC,Music,25.38
0877667098,Book,212.54999999999998
0425130266,Book,46.199999999999996
0751518115,Book,88.64999999999999
B000002GON,Music,16.94
0130195073,Book,58.45
B00005RYLB,DVD,56.879999999999995
078686348X,Book,60.7
B00005QW63,DVD,127.5
0452272408,Book,176.1
B00000JBDW,Music,7.210000000000001
B000003CYG,Music,11.75
0869809954,Book,50.160000000000004
0918825733,Book,51.36
0452274982,Book,86.39999999999999
0471193623,Book,75.42
0750670975,Book,31.83
B000005HSM,Music,33.74
0812544625,Book,106.15
0140329455,Book,155.12
0471286443,Book,60.85
1591820073,Book,166.2
031022232X,Book,121.11
B00004YA0L,Music,28.21
B000000WH7,Music,12.24
630242884X,Video,44.519999999999996
0345428528,Book,188.85
0800608259,Book,67.67999999999999
1881955540,Book,72.87
0750698071,Book,99.11
B00005KJQP,Music,13.68
069452560X,Book,119.12
0395827841,Book,18.21
0895773511,Book,135.45
079380275X,Book,59.68
0262182181,Book,38.64
B000062XLX,Video,68.64
0879838493,Book,74.2
1555581277,Book,108.0
081701280X,Book,170.38000000000002
1564584984,Book,146.08
0062736809,Book,72.94000000000001
B00005JA6E,Music,13.780000000000001
B00004U2K1,DVD,97.38
0060280069,Book,125.51
1561277924,Video,101.25
2843231914,Book,77.92
B000066JH5,Music,8.48
0816626693,Book,30.8
B00005MAWM,Music,8.34
B0000019PU,Music,9.4
B0000036UW,Music,9.6
075067279X,Book,33.269999999999996
0735200351,Book,43.559999999999995
155874424X,Book,105.75
0380977753,Book,78.89
0817302298,Book,58.85
080395669X,Book,67.95
B000089QFJ,DVD,40.28
1864500662,Book,53.760000000000005
155156193X,Book,85.86
0471057940,Book,66.0
B00006JDUU,DVD,53.830000000000005
B000087F54,DVD,126.5
0884196437,Book,107.77000000000001
B00004TTUZ,Music,8.52
1580173772,Book,18.15
1740590449,Book,68.46
B00000DFUV,Music,10.44
0441094996,Book,65.59
1577486048,Book,92.28
1560986514,Book,25.560000000000002
0064433226,Book,35.76
1931841543,Book,143.77
0883853205,Book,96.08
0671529544,Book,76.08
0850309204,Book,101.60000000000001
0674995600,Book,42.78
B00003WG6Q,Music,17.03
0806620129,Book,124.02000000000001
0521338336,Book,35.6
6302328047,Video,32.64
0698117700,Book,175.68
0688147488,Book,110.33999999999999
155870390X,Book,32.519999999999996
B00005OM4M,Music,13.26
630452563X,Video,59.16
0684832518,Book,61.84
0761563520,Book,106.59
0768910803,Book,67.48
0195130065,Book,20.16
0761916679,Book,31.02
0943026032,Book,76.8
B00000418W,Music,19.5
B0000633SX,DVD,69.23
0312064195,Book,109.17
3822864137,Book,65.88
0691070121,Book,92.34
B000000YA9,Music,21.68
0452277329,Book,37.74
1585360120,Book,139.20000000000002
0670880469,Book,42.480000000000004
B000002UH7,Music,19.180000000000003
1878707566,Book,45.36
0553374958,Book,98.98
B00005O5DN,DVD,84.6
0380732734,Book,104.22
1564585085,Book,63.00000000000001
0800618742,Book,50.28
8836528384,Book,53.76
B00006JU6T,DVD,61.230000000000004
0521658624,Book,54.6
B000000YZZ,Music,9.1
B00000K45E,Music,8.52
0670032204,Book,164.06
0590448366,Book,111.78
0967417902,Book,125.55
B0000058HT,Music,35.76
0688159028,Book,52.650000000000006
B00005YD53,Music,24.0
B000000H4Y,Music,16.8
B00000I208,DVD,19.8
015204597X,Book,104.09
B000056O00,Music,13.91
0792839137,DVD,26.31
0791431843,Book,154.44
B000000GPY,Music,10.200000000000001
B000059MEL,Music,20.28
0877843481,Book,59.800000000000004
1569001200,Book,168.35
B00005RGLJ,Music,30.599999999999998
0300046014,Book,45.160000000000004
0521467012,Book,86.24000000000001
0394838475,Book,145.2
044809570X,Book,130.56
013084408X,Book,106.08
B00006EXKZ,Music,17.76
1880673940,Book,123.24000000000001
B00005OMHG,Music,8.58
0966865510,Book,138.8
B00005RYL2,DVD,24.029999999999998
0822327910,Book,163.35
0750926848,Book,81.06
0843949279,Book,40.150000000000006
0399527885,Book,75.7
0827603657,Book,34.26
0205353118,Book,26.7
0929712714,Book,97.51
0198642245,Book,81.96
0440228433,Book,72.66000000000001
0861711386,Book,62.7
0195060857,Book,25.48
0743412710,Book,90.4
1566911915,Book,28.560000000000002
1879402165,Book,20.240000000000002
0816725454,Book,101.10000000000001
0965126811,Book,108.11999999999999
3764367245,Book,27.54
0071387056,Book,224.25
0887388043,Book,121.8
0736002154,Book,160.56
0689832699,Book,64.38
0870331612,Book,20.279999999999998
0812093224,Book,163.38000000000002
0785211411,Book,89.00999999999999
0878915249,Book,57.6
0691057044,Book,57.96
0899333257,Book,175.24
0816623791,Book,17.13
1558853324,Book,66.3
1929619081,Book,63.7
0310204550,Book,156.0
B00005K3NW,DVD,59.220000000000006
0486402959,Book,196.14000000000001
0399216812,Book,47.879999999999995
1574884255,Book,145.92
1581150105,Book,114.6
B000069I2T,Video,66.33
1881659615,Book,60.93
0960945660,Book,51.28
B0000032XZ,Music,26.320000000000004
B000056O20,Music,32.63
074341733X,Book,83.52
0740722255,Book,194.61
0764174673,Book,136.8
1841761435,Book,56.76
0590446894,Book,102.7
0684856409,Book,143.4
B000087JA4,Music,17.71
0935111506,Book,71.3
B0000012Q2,Music,31.080000000000002
0486263975,Book,83.60000000000001
0520221125,Book,69.66
1565122275,Book,103.04
B00004NKU4,Music,11.44
0375800549,Book,141.48
B00005AMAM,Music,11.44
068813694X,Book,36.6
1881955982,Book,110.97
0028266668,Book,84.6
0125547544,Book,88.2
0376036060,Book,39.52
0962916005,Book,88.4
0486408108,Book,58.64
0060391693,Book,127.53
0471485667,Book,34.28
1567301355,Video,40.2
0582491797,Book,32.16
1584851325,Book,65.12
B0000041RT,Music,4.4399999999999995
0028642678,Book,140.16
B0000041D7,Music,17.5
1574535161,Book,119.88
8434851938,Book,57.56
0805028846,Book,76.08
0312203993,Book,141.96
007219300X,Book,73.78
0966402758,Book,58.120000000000005
3791321668,Book,71.26
B00000417C,Music,4.71
1884313280,Book,20.759999999999998
0373226306,Book,185.51000000000002
0743444965,Book,139.6
1569311374,Book,87.76
1859846793,Book,132.1
0380708922,Book,49.400000000000006
0064407217,Book,85.80000000000001
0829719504,Book,166.07999999999998
B0000071MW,Music,7.05
0812093925,Book,55.52
0379212129,Book,136.1
0847818616,Book,89.7
1581150261,Book,86.39999999999999
0761104496,Book,82.04
B00004THL1,Music,12.65
0152008799,Book,106.15
0060954833,Book,136.92
0619109807,Book,48.54
B00000G8L0,Music,9.28
B0000897EJ,Video,10.379999999999999
189312116X,Book,69.17999999999999
0761113924,Book,35.800000000000004
0325000387,Book,35.309999999999995
0471354074,Book,155.65
0262680777,Book,78.0
0803607911,Book,49.6
0345338146,Book,149.8
1565846451,Book,45.88
3923922132,Book,61.44
0613118294,Book,59.300000000000004
0895552108,Book,75.36
0794500471,Book,29.25
B000059T3R,Music,15.280000000000001
0867164611,Book,28.56
0412721309,Book,124.80000000000001
047140554X,Book,98.7
0688178448,Book,47.75
0865713596,Book,128.94000000000003
B00009LI14,Music,16.73
0811830802,Book,89.28
0790731916,DVD,58.03000000000001
0782140432,Book,100.56
0451408829,Book,143.0
0810934418,Book,125.71000000000001
1586850474,Book,71.33000000000001
0525447636,Book,126.63
0201835959,Book,79.38
0312876920,Book,60.160000000000004
0375800255,Book,58.800000000000004
0679601813,Book,131.49
0071393102,Book,127.38
0071361243,Book,68.22
0679826718,Book,43.96
0451192915,Book,195.02
0618122176,Book,117.2
B000009EOR,Music,15.62
0742521966,Book,39.78
0679734570,Book,113.41
0072124970,Book,114.24
0812034449,Book,76.44
0121741516,Book,29.84
6304707029,Video,22.3
0133684245,Book,35.04
1887140417,Book,45.9
0394711823,Book,56.28
B000009DOM,Music,4.77
067231861X,Book,192.36
0596001932,Book,99.89000000000001
B000000DB4,Music,21.24
0786929596,Book,81.17999999999999
0743505298,Book,91.44
B00005NGAM,DVD,52.5
1930252323,Book,129.42
0064434974,Book,74.7
1887450025,Book,48.96
B00006F2P1,Music,22.86
1885061838,Book,200.54999999999998
1579546900,Book,78.72
B0000025DO,Music,4.74
0940805138,Book,166.60000000000002
0806132248,Book,38.04
6301674634,Video,63.830000000000005
1573627291,DVD,95.52
0743436121,Book,64.2
0816609152,Book,222.9
B00004WGB4,Video,41.04
0486292754,Book,15.45
0689848676,Book,34.84
0803727046,Book,62.370000000000005
B00004U8XW,Music,36.120000000000005
0385192509,Book,172.48000000000002
0764508822,Book,52.56
9622176755,Book,104.78
189344113X,Book,51.44
052145753X,Book,87.89
B00006LFFF,Music,37.940000000000005
0745939759,Book,52.6
0292790295,Book,22.400000000000002
0130848166,Book,56.1
0395442362,Book,25.89
B000000LWT,Music,21.78
0736647872,Book,69.84
1576736660,Book,111.24
0060916125,Book,195.0
0759103003,Book,40.62
0521366968,Book,39.52
0671035622,Book,114.3
1573563501,Book,76.02000000000001
B000000P11,Music,8.16
0805416528,Book,49.900000000000006
0824506014,Book,47.0
0156935805,Book,126.53999999999999
B000001OZS,Music,13.65
0714529931,Book,115.83
0844257575,Book,41.64
B00005YUNV,DVD,61.53000000000001
0520065433,Book,91.12
0966010639,Book,183.75
1571200193,Book,92.88
B0000479AV,Music,12.950000000000001
B000002ZLE,Music,16.32
B00004Y9YM,Music,7.050000000000001
B000007227,Music,11.100000000000001
1880559765,Book,86.32000000000001
B00006RSTS,Music,40.65
190282542X,Book,162.6
0028018745,Book,59.6
0262061732,Book,100.30000000000001
096737460X,Book,132.34
B000005IZK,Music,30.299999999999997
0387988300,Book,39.08
B000056HQ3,Video,55.800000000000004
0789480107,Book,138.58
0743442903,Book,106.4
0764170228,Book,46.06
0446679216,Book,117.36
6301965639,Video,87.36
0226349497,Book,72.9
1573226009,Book,65.46
B000005H2C,Music,4.9799999999999995
0075536668,Book,59.6
B00006HMPB,Video,81.51
B000060OZ9,Music,24.44
0789414716,Book,24.27
1564772543,Book,152.02
0768905877,Book,206.85
1560252502,Book,182.91
0963457454,Book,70.56
0312313616,Book,54.6
0201361310,Book,70.98
0882707663,Book,43.2
0393302350,Book,98.80000000000001
1568982852,Book,133.68
B00005B1YE,DVD,57.900000000000006
0195147081,Book,139.3
1558820353,Book,56.1
0534546625,Book,92.42999999999999
B0000041M8,Music,6.6000000000000005
1583670580,Book,90.0
0714841528,Book,80.50000000000001
B000003ETW,Music,15.66
6305304750,DVD,117.4
0851709443,Book,70.62
B00000INCS,DVD,130.79999999999998
0785110186,Book,93.45
0375814108,Book,180.46
0064405257,Book,98.72
0811721833,Book,63.48
0764587269,Book,151.14000000000001
1840590793,Book,37.92
B00000JQSJ,DVD,92.68
6304393075,Video,50.96
028563481X,Book,173.28
B000000EBU,Music,20.44
0766126226,Book,52.160000000000004
1578632072,Book,19.59
0802847951,Book,96.4
1879237326,Book,30.5
0896724557,Book,88.56
B00005IAF6,Music,15.260000000000002
1582432589,Book,161.07
0471252018,Book,42.059999999999995
1878087037,Book,56.82
0449224147,Book,39.2
0380804972,Book,38.16
1879045427,Book,49.28
0694523143,Book,80.08
0679740651,Book,70.14
B00005V8PL,Music,29.04
1559361026,Book,67.12
0743438035,Book,108.92000000000002
0253203635,Book,60.800000000000004
1572810661,Book,22.59
0312968647,Book,171.95999999999998
B00003CXL4,DVD,55.92
0735712697,Book,87.21
0664223524,Book,102.08
0345426061,Book,180.70000000000002
0743224132,Book,105.45
1576831639,Book,22.349999999999998
156504858X,Book,111.21
0030723949,Book,33.76
0743200659,Book,66.50999999999999
1841620386,Book,21.99
0231118643,Book,102.48
0883171902,Book,50.82
0130139416,Book,38.0
B00001XDM6,Music,38.22
079283948X,Video,64.5
B00000013K,Music,10.24
B00000DG19,Music,31.799999999999997
0736904719,Book,44.050000000000004
0155066293,Book,80.64000000000001
0393312410,Book,109.28
B00004WIE0,Video,84.84
0827357591,Book,66.05
0415913934,Book,57.75
B0000004E0,Music,14.560000000000002
0826447546,Book,40.379999999999995
0195065980,Book,28.41
B00005B44L,Video,78.6
0814405738,Book,82.89
B0000024VQ,Music,23.2
0767909186,Book,45.7
0684855593,Book,38.07
6304216254,Video,20.650000000000002
0802848079,Book,56.32
B00005MEP9,Video,45.080000000000005
0061020583,Book,26.68
6304496672,Video,48.96
0872862860,Book,193.70000000000002
B00005JCCI,DVD,27.68
B000002OEI,Music,11.9
0817635912,Book,32.92
0802860761,Book,127.79
1588720357,Book,87.15
0890965455,Book,63.2
0199250316,Book,194.4
6304352778,Video,51.48
0312308434,Book,45.84
0781730430,Book,122.75999999999999
1586635158,Book,149.25
B00005Y747,Video,12.08
0156006200,Book,93.99000000000001
0538435291,Book,21.28
013476904X,Book,78.33000000000001
0071360565,Book,97.5
0807740160,Book,86.73
6305308748,DVD,70.4
0847820793,Book,153.27
0380725711,Book,44.94
0786928484,Book,32.550000000000004
0763720569,Book,106.54
067944467X,Book,159.23999999999998
B000005KQR,Music,6.359999999999999
6305128235,Video,96.98
B000002OIU,Music,20.48
0439045304,Book,68.9
0773386653,Video,52.199999999999996
B00004Y9UM,Music,15.209999999999999
1566912296,Book,36.95
096268743X,Book,113.62
0672320835,Book,90.58000000000001
0688161936,Book,153.14000000000001
0801868610,Book,90.63
B000000DG2,Music,17.759999999999998
B000068MBI,DVD,28.04
0195105885,Book,26.759999999999998
0486213145,Book,31.950000000000003
0825615003,Book,24.400000000000002
B00004WFN6,Music,18.15
B000089CP4,Music,13.700000000000001
4900737356,Book,26.48
B000060K07,Music,10.24
B000068FXX,Music,17.78
1929629117,Book,107.77000000000001
0028632028,Book,80.16
187825717X,Book,54.269999999999996
1558480552,Book,70.29
0448031493,Book,48.239999999999995
155971624X,Book,129.72
0833503456,Book,25.25
0764585088,Book,77.25
B000005VJS,Music,17.94
1587880326,Book,15.389999999999999
1557861080,Book,143.22
B00005KJ0I,Music,6.359999999999999
0883659689,Book,61.1
0807210374,Book,28.3
1557992207,Book,64.0
1400301602,Book,117.7
0688147305,Book,49.199999999999996
B000066RO8,Music,7.38
0764535870,Book,78.68
B00003CY1Y,DVD,38.220000000000006
0785109919,Book,192.79000000000002
1563898918,Book,135.75
0830718303,Book,70.7
B00000391I,Music,25.220000000000002
B000005J6F,Music,24.24
B00000DFT2,Music,35.84
0940985101,Book,160.55
0760312583,Book,172.06
B00006SM7Z,Music,12.76
0028635264,Book,116.48
B00000612P,Music,38.50000000000001
0965308707,Book,67.12
1585160210,Book,150.0
002825483X,Book,101.33999999999999
0226262138,Book,46.85
1740590295,Book,51.1
0072564865,Book,47.79
0395893275,Book,34.0
B000002MJQ,Music,20.400000000000002
0859652459,Book,36.78
0028636562,Book,26.939999999999998
1568026986,Book,73.56
0880885432,Book,113.19
0415208262,Book,102.0
0072122560,Book,84.7
0060004533,Book,103.74000000000001
0679753109,Book,100.8
0750671572,Book,39.3
0895296284,Book,83.25
0312275412,Book,108.16
1891136089,Book,114.4
0880015578,Book,88.74
0936185376,Book,68.16
0440215749,Book,81.69000000000001
1590130219,Book,83.88
1864501405,Book,38.2
0324200218,Book,43.120000000000005
0582061741,Book,182.13
0395292034,Book,120.9
0713486244,Book,156.86
0195158091,Book,43.25
0060927259,Book,177.35999999999999
0939165252,Book,132.93
1928901352,Book,56.699999999999996
0471264598,Book,49.52
1577781120,Book,63.5
0792252012,Video,53.04
0684831791,Book,182.65
0881880167,Book,111.36
0517205017,Book,141.84
0849300754,Book,23.91
0784011532,DVD,12.54
0137925085,Book,71.15
B000001ECV,Music,18.72
1570661855,Book,131.31
0375703012,Book,44.28
B000051YKU,Music,15.330000000000002
0877842957,Book,120.5
B00006HB0B,Video,26.8
B000006P6U,Music,16.87
0736000534,Book,121.52000000000001
0521805082,Book,132.33
0375409491,Book,117.60000000000001
B000001VMY,Music,33.72
0844216062,Book,68.52
B00005RCUS,Video,38.010000000000005
1887178287,Book,161.76
0789302373,Book,45.0
0632057351,Book,72.48
0451456866,Book,64.25999999999999
0192860925,Book,66.92
1895523443,Book,183.56
079383662X,Book,56.160000000000004
0823022455,Book,59.480000000000004
0890512531,Book,86.03999999999999
0671578707,Book,46.900000000000006
0721671667,Book,121.32
0440508525,Book,51.35
B000001H5L,Music,18.200000000000003
B00005JH9U,DVD,31.85
B0000894RI,Music,18.36
B0000260CN,Music,36.660000000000004
0873417925,Book,23.7
1555837271,Book,45.900000000000006
B00006AFKM,Music,33.15
0137495323,Book,27.200000000000003
6300208397,Video,92.7
1575933802,Book,39.24
052149589X,Book,119.30000000000001
B000003LHL,Music,19.37
1858285240,Book,18.96
B0000001XM,Music,10.32
B00005UWLE,Music,6.16
B000000ECZ,Music,14.76
0970698879,Book,79.8
B00000IPYC,Music,16.65
0452283345,Book,44.76
0743509552,Book,90.44000000000001
1556703481,Book,37.04
0152163131,Book,24.12
0757993834,Book,30.1
B0000061R5,Music,11.55
B00005LOUP,DVD,106.64999999999999
0800757114,Book,81.36
B00005ALP3,Video,41.08
B000069KHZ,Music,23.76
157188209X,Book,104.52000000000001
B00005M9CR,Music,18.62
0811212734,Book,91.56
0878772316,Book,25.400000000000002
B000003RZ0,Music,28.27
0790740907,Video,34.45
0939040050,Book,37.62
0838639437,Book,109.2
0783214251,Video,75.79
0125984103,Book,86.52000000000001
0700600965,Book,39.650000000000006
0684869128,Book,23.61
0714840149,Book,83.46
0553380656,Book,174.72
0842327185,Book,48.9
0960191038,Book,33.54
0781728592,Book,176.41
B0000015ZJ,Music,6.54
0898702682,Book,81.28
0929895312,Book,97.95
084782196X,Book,99.33
0782141188,Book,101.78999999999999
044840561X,Book,100.92
0764553461,Book,139.15
B0000073LL,Music,9.200000000000001
1901983447,Book,30.04
B00002062I,Music,21.36
B00007M5IO,DVD,54.89
031423148X,Book,132.66
0520067037,Book,176.82000000000002
067153873X,Book,114.08
0879305932,Book,73.71000000000001
0262162059,Book,87.24
3791313738,Book,118.86000000000001
0815316593,Book,140.3
0471175412,Book,125.73
B00006F2OW,Music,29.04
087728721X,Book,79.10000000000001
1853394602,Book,59.84
0691020620,Book,73.60000000000001
B000007VQ8,Music,32.1
158348597X,Book,23.56
0941936430,Book,113.88000000000001
0452276594,Book,103.95
0802114261,Book,47.16
0521644232,Book,57.800000000000004
B000005N09,Music,11.950000000000001
0743435818,Book,65.0
189062120X,Book,42.76
0786242892,Book,77.48
B00004T6Q9,Music,14.8
B00005JHAA,Video,92.56
6305339856,DVD,24.39
0471206032,Book,48.09
0935008357,Book,15.059999999999999
B0000027U7,Music,13.95
B00005A7PH,Music,21.96
034538024X,Book,103.80000000000001
B00000I0GW,Music,25.2
B00004ZERG,DVD,100.10000000000001
155874116X,Book,85.8
B000063IPK,Music,10.120000000000001
0881925586,Book,20.240000000000002
0802132286,Book,42.48
0806997753,Book,56.1
3861871955,Book,30.75
B00008CMSU,DVD,80.46
B00000IABK,Music,23.76
0875968651,Book,77.52
0600604047,Book,31.77
6302372569,Video,30.8
B00007KS91,Music,9.42
B000002SL0,Music,14.85
1591840023,Book,73.59
0880486872,Book,80.64
0387979662,Book,30.93
1580420656,Book,112.64
B000025AC8,Music,13.84
0582234727,Book,69.05
B000000E2M,Music,10.16
B00004YNAO,Music,9.8
0596003498,Book,67.52
B00005LB9O,Music,15.66
B00000281Q,Music,23.900000000000002
0838521878,Book,122.0
0826304656,Book,63.14000000000001
1562614339,Book,31.84
032302291X,Book,133.9
031406415X,Book,111.78
0880119810,Book,139.7
0781809010,Book,78.72
0738835668,Book,45.25
1558684158,Book,181.86
0826413439,Book,81.72
1563054442,Book,76.5
0590935666,Book,98.25
0714834653,Book,31.98
8887029180,Book,19.08
0963542605,Book,64.92
1570290512,Book,181.35
1894703014,Video,31.68
0684834618,Book,176.28
0786813261,Book,48.75
B00005J6T0,Music,3.78
B00005QBZ7,DVD,76.86000000000001
0226278727,Book,164.23
1584882808,Book,42.35
0809129906,Book,123.5
013237322X,Book,88.80000000000001
1557487456,Book,170.38000000000002
0803968558,Book,128.54999999999998
0486417743,Book,180.88000000000002
1560520205,Book,60.5
B00004U5BF,Music,11.36
B00006674S,DVD,82.2
B000002IJA,Music,11.55
0870612247,Book,123.44999999999999
0226306542,Book,173.25
1930546548,Book,131.23
0590514768,Book,26.099999999999998
0792271947,Book,158.20000000000002
0553375407,Book,89.30000000000001
1853464805,Book,126.83
B000000OY5,Music,20.849999999999998
6302994381,Video,31.150000000000002
B000002UFO,Music,9.6
0966942620,Book,46.410000000000004
0842343350,Book,69.63
0935553304,Book,71.68
0892817348,Book,206.54999999999998
188091350X,Book,55.510000000000005
0072316357,Book,70.21000000000001
0672319896,Book,107.64
B000000DUH,Music,28.700000000000003
1896522580,Book,83.82
0345436733,Book,39.900000000000006
B00004YC03,Music,30.0
0152165355,Book,64.33000000000001
0743213637,Book,158.73000000000002
1560975075,Book,71.88
0879307315,Book,163.68
0962756245,Book,99.9
B00005OR54,Music,16.259999999999998
1879651238,Book,181.65
0448402238,Book,118.44000000000001
067960121X,Book,71.34
076272305X,Book,30.6
B00000JMXF,Music,38.870000000000005
B00005LQ0V,DVD,48.75
1880684748,Book,20.669999999999998
0071390383,Book,113.94
0226811670,Book,79.03
3882435305,Book,91.35000000000001
B0000025BV,Music,16.94
1576600971,Book,30.240000000000002
0735201528,Book,60.75
B0000787FF,Music,19.2
B00005NOOM,DVD,29.31
0970637764,Book,163.54
B0000687DX,DVD,89.82
1890208841,Book,118.96000000000001
0471332585,Book,33.8
1558706461,Book,208.04999999999998
0879836342,Book,70.47
B00000ERMD,Music,8.28
0205344593,Book,161.4
0967183421,Book,18.06
0735512205,Book,45.5
0785108165,Book,101.25
B00005CCBD,Music,6.95
B000050IC1,Video,52.300000000000004
0882664751,Book,60.35
B000056B07,DVD,126.14000000000001
0060276622,Book,103.52
0805063269,Book,88.60000000000001
0385901038,Book,32.04
0679733477,Book,15.69
0449901424,Book,139.36
0892724323,Video,47.04
B000068NPP,Music,4.88
0874874874,Book,15.809999999999999
0897891260,Book,76.80000000000001
0521342406,Book,87.36000000000001
0425183769,Book,103.9
1568000715,Book,16.05
B00005RYL6,DVD,31.360000000000003
B0000894RG,Music,11.040000000000001
1843910063,Book,87.68
B000065ARP,Music,8.7
0471576794,Book,124.19999999999999
1589392906,Book,129.91
0698113632,Book,21.84
B00000AEL9,Music,13.650000000000002
B000000ME4,Music,20.48
0866366806,Book,189.98000000000002
0768325013,Book,124.64999999999999
1885478909,Book,83.1
069620682X,Book,81.36
B000056142,Music,19.36
0385413726,Book,45.800000000000004
1575666650,Book,39.21
0590373609,Book,107.69
0451202996,Book,89.52
0892816570,Book,103.74000000000001
0881501972,Book,48.92
0689849389,Book,66.33
0716750309,Book,144.98
0312131135,Book,41.04
0307249522,Book,125.36999999999999
0882894382,Book,72.60000000000001
B00001IVFK,Video,40.95
0486271188,Book,23.32
0632052090,Book,78.54
0130322636,Book,125.16
0374311293,Book,52.379999999999995
0815125690,Book,54.6
0716743582,Book,46.6
B00004W46N,Video,22.919999999999998
B000068FY1,Music,22.16
0793153778,Book,177.32
B000002CYD,Music,7.95
0811820742,Book,208.18
0805050817,Book,82.83
B00004TWT6,Music,13.15
B000009DDK,Music,17.290000000000003
0345447786,Book,160.32
B000069CMI,Music,10.8
0231060556,Book,40.04
0071352937,Book,92.54
0071580123,Book,64.75
0740714651,Book,133.01999999999998
0671019112,Book,121.8
0735614644,Book,123.06000000000002
074322518X,Book,109.84
0618082484,Book,64.48
0312982240,Book,25.560000000000002
0961948019,Book,73.58
B00005NGX0,Music,12.959999999999999
B000005KUU,Music,18.81
0736044116,Book,96.32000000000001
031220079X,Book,60.12
0743417682,Book,31.74
0962806617,Book,32.699999999999996
0711900523,Book,186.29000000000002
0967110742,Book,98.1
076442033X,Book,88.66
0817300724,Book,148.94
1841761931,Book,137.9
0826328091,Book,216.15
0679428143,Book,45.28
0876591578,Book,37.32
0393976777,Book,39.18
0375761357,Book,69.41
0782129129,Book,35.980000000000004
1558219471,Book,177.10000000000002
0894806335,Book,113.88
0070163480,Book,135.3
1551668823,Book,27.599999999999998
1589260457,Book,102.41000000000001
1590310411,Book,62.720000000000006
0886777097,Book,20.43
B000002A0L,Music,20.5
B0000002QR,Music,20.3
0231111541,Book,91.84
0553525697,Book,55.92
1559636149,Book,67.0
0300013728,Book,140.01
B000001Y28,Music,23.76
0820319775,Book,148.3
0028643259,Book,146.58
081181811X,Book,39.0
0783211856,Video,91.7
0966675320,Book,89.30000000000001
0262082810,Book,71.91
3764364572,Book,88.62
0394828054,Book,89.44
9992095881,Book,127.68
0141303816,Book,95.59
0071093575,Book,177.06
6301960068,Video,43.68000000000001
630195999X,Video,49.980000000000004
1883332486,Book,95.67
044990878X,Book,91.2
1584150262,Book,86.64
B00005AQBX,Music,12.42
B0000001NN,Music,10.450000000000001
B000053UVU,Music,16.0
B0000001QJ,Music,28.73
0806640707,Book,30.209999999999997
0198319797,Book,45.800000000000004
B000002B79,Music,7.700000000000001
1552091309,Book,96.07000000000001
0826604005,Book,41.46
6305216096,DVD,48.580000000000005
0448425238,Book,138.19
B000058TA9,Music,12.64
B0000542CH,DVD,78.54
0931993881,Book,72.85000000000001
1576750477,Book,123.83999999999999
0226556808,Book,69.53999999999999
